name,region,country,lat,lon,tz_id,localtime_epoch,localtime,last_updated_epoch,last_updated,temp_c,temp_f,is_day,wind_mph,wind_kph,wind_degree,wind_dir,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feelslike_c,feelslike_f,vis_km,vis_miles,uv,gust_mph,gust_kph,text,co,no2,o3,so2,pm2_5,pm10,us-epa-index,gb-defra-index
Chittoor,Andhra Pradesh,India,13.2,79.12,Asia/Kolkata,1617818123,2021-04-07 23:25,1617817500,2021-04-07 23:15,32.9,91.2,0,9.2,14.8,132,SE,1011.0,30.3,0.0,0.0,48,0,36.9,98.4,10.0,6.0,1.0,14.5,23.4,Clear,377.20001220703125,4.800000190734863,114.4000015258789,2.700000047683716,29.5,44.29999923706055,2,3
Cuddapah,Andhra Pradesh,India,14.47,78.82,Asia/Kolkata,1617818123,2021-04-07 23:25,1617817500,2021-04-07 23:15,36.4,97.5,0,8.5,13.7,107,ESE,1009.0,30.3,0.0,0.0,29,0,39.4,102.9,10.0,6.0,1.0,17.9,28.8,Clear,360.5,4.0,147.3000030517578,13.399999618530273,42.900001525878906,58.20000076293945,3,5
East Godavari,Andhra Pradesh,India,16.93,82.22,Asia/Kolkata,1617818123,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.1,82.6,0,4.3,6.8,193,SSW,1010.0,30.3,0.0,0.0,67,5,30.7,87.3,10.0,6.0,1.0,5.6,9.0,Partly cloudy,387.20001220703125,8.699999809265137,50.099998474121094,9.399999618530273,21.600000381469727,39.599998474121094,2,2
Guntur,Andhra Pradesh,India,16.3,80.45,Asia/Kolkata,1617818124,2021-04-07 23:25,1617817500,2021-04-07 23:15,27.4,81.3,0,11.0,17.6,169,S,1010.0,30.3,0.0,0.0,68,4,29.6,85.3,10.0,6.0,1.0,15.7,25.2,Partly cloudy,387.20001220703125,5.5,55.79999923706055,4.699999809265137,16.0,30.600000381469727,2,2
Krishnanagar,West Bengal,India,23.4,88.5,Asia/Kolkata,1617818124,2021-04-07 23:25,1617817500,2021-04-07 23:15,27.0,80.6,0,9.4,15.1,180,S,1007.0,30.2,0.0,0.0,94,50,28.1,82.5,3.2,1.0,1.0,26.2,42.1,Mist,774.4000244140625,32.20000076293945,78.0,62.900001525878906,54.900001525878906,79.19999694824219,3,7
Srikakulam,Andhra Pradesh,India,18.3,83.9,Asia/Kolkata,1617818125,2021-04-07 23:25,1617817500,2021-04-07 23:15,27.1,80.8,0,12.1,19.4,202,SSW,1010.0,30.3,0.0,0.0,76,3,29.9,85.8,10.0,6.0,1.0,17.0,27.4,Partly cloudy,320.3999938964844,1.2000000476837158,59.400001525878906,0.8999999761581421,19.899999618530273,36.29999923706055,2,2
West Godavari,Andhra Pradesh,India,16.7,81.1,Asia/Kolkata,1617818125,2021-04-07 23:25,1617817500,2021-04-07 23:15,27.0,80.6,0,0.0,0.0,0,N,1010.0,30.3,0.0,0.0,84,0,28.5,83.3,3.0,1.0,1.0,14.8,23.8,Mist,363.79998779296875,15.300000190734863,44.400001525878906,27.700000762939453,20.200000762939453,37.099998474121094,2,2
Diu Airport,Diu,India,20.71,70.92,Asia/Kolkata,1617818126,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.0,82.4,0,13.4,21.6,270,W,1010.0,30.3,0.0,0.0,61,0,29.8,85.6,10.0,6.0,1.0,20.1,32.4,Clear,240.3000030517578,3.200000047683716,75.80000305175781,1.2000000476837158,39.099998474121094,125.4000015258789,2,4
North Goaldi,,Bangladesh,23.22,90.3,Asia/Dhaka,1617818126,2021-04-07 23:55,1617817500,2021-04-07 23:45,32.0,89.6,0,14.1,22.7,178,S,1008.0,30.2,0.0,0.0,50,19,33.9,93.0,10.0,6.0,1.0,21.7,34.9,Partly cloudy,654.2000122070312,14.899999618530273,40.400001525878906,2.5,54.5,79.0,3,7
South Goaldi,,Bangladesh,23.22,90.32,Asia/Dhaka,1617818127,2021-04-07 23:55,1617817500,2021-04-07 23:45,32.0,89.6,0,14.1,22.7,178,S,1008.0,30.2,0.0,0.0,50,19,33.9,93.0,10.0,6.0,1.0,21.7,34.9,Partly cloudy,654.2000122070312,14.899999618530273,40.400001525878906,2.5,54.5,79.0,3,7
Bilaspur,,Bangladesh,23.32,90.38,Asia/Dhaka,1617818127,2021-04-07 23:55,1617817500,2021-04-07 23:45,32.0,89.6,0,14.1,22.7,178,S,1008.0,30.2,0.0,0.0,50,19,33.9,93.0,10.0,6.0,1.0,21.7,34.9,Partly cloudy,654.2000122070312,14.899999618530273,40.400001525878906,2.5,54.5,79.0,3,7
Chambas,Ciego de Avila,Cuba,22.19,-78.91,America/Havana,1617818128,2021-04-07 13:55,1617817500,2021-04-07 13:45,28.0,82.4,1,12.5,20.2,70,ENE,1017.0,30.5,0.0,0.0,55,50,28.7,83.6,9.0,5.0,7.0,13.0,20.9,Partly cloudy,205.3000030517578,0.30000001192092896,100.0999984741211,0.30000001192092896,3.0,8.600000381469727,1,1
Hamirpur,Uttar Pradesh,India,25.95,80.15,Asia/Kolkata,1617818128,2021-04-07 23:25,1617817500,2021-04-07 23:15,36.0,96.8,0,9.8,15.8,301,WNW,1006.0,30.2,0.0,0.0,12,0,38.0,100.4,10.0,6.0,1.0,20.6,33.1,Clear,347.1000061035156,4.099999904632568,107.30000305175781,3.799999952316284,63.5,125.9000015258789,3,8
Kangra,Himachal Pradesh,India,32.1,76.27,Asia/Kolkata,1617818128,2021-04-07 23:25,1617817500,2021-04-07 23:15,23.4,74.1,0,6.7,10.8,45,NE,1012.0,30.4,0.0,0.0,36,2,26.4,79.5,10.0,6.0,1.0,14.1,22.7,Partly cloudy,480.70001220703125,10.600000381469727,95.80000305175781,3.4000000953674316,35.79999923706055,45.79999923706055,2,3
Kullu,Hatay,Turkey,36.95,36.4,Europe/Istanbul,1617818129,2021-04-07 20:55,1617817500,2021-04-07 20:45,21.0,69.8,0,4.3,6.8,170,S,1012.0,30.4,0.0,0.0,43,0,21.0,69.8,10.0,6.0,6.0,2.5,4.0,Clear,300.3999938964844,11.300000190734863,134.5,5.400000095367432,47.79999923706055,120.30000305175781,3,5
Mandi Bahauddin,Punjab,Pakistan,32.58,73.5,Asia/Karachi,1617818129,2021-04-07 22:55,1617817500,2021-04-07 22:45,19.0,66.2,0,6.9,11.2,310,NW,1012.0,30.4,0.0,0.0,52,0,19.0,66.2,5.0,3.0,1.0,15.4,24.8,Overcast,427.29998779296875,3.0999999046325684,117.30000305175781,3.0,22.200000762939453,27.399999618530273,2,2
Shimla,Himachal Pradesh,India,31.1,77.17,Asia/Kolkata,1617818130,2021-04-07 23:25,1617817500,2021-04-07 23:15,20.5,68.9,0,4.7,7.6,64,ENE,1014.0,30.4,0.0,0.0,32,0,20.5,68.9,10.0,6.0,1.0,9.8,15.8,Clear,527.4000244140625,13.199999809265137,69.4000015258789,4.699999809265137,43.29999923706055,50.5,3,5
Sirmaur,Madhya Pradesh,India,24.85,81.38,Asia/Kolkata,1617818130,2021-04-07 23:25,1617817500,2021-04-07 23:15,38.1,100.6,0,4.5,7.2,256,WSW,1005.0,30.2,0.0,0.0,11,0,42.1,107.8,10.0,6.0,1.0,9.4,15.1,Partly cloudy,707.5999755859375,5.400000095367432,188.8000030517578,35.79999923706055,139.10000610351562,177.5,4,10
Solan,Himachal Pradesh,India,30.92,77.12,Asia/Kolkata,1617818131,2021-04-07 23:25,1617817500,2021-04-07 23:15,20.5,68.9,0,4.7,7.6,64,ENE,1014.0,30.4,0.0,0.0,32,0,20.5,68.9,10.0,6.0,1.0,9.8,15.8,Clear,527.4000244140625,13.199999809265137,69.4000015258789,4.699999809265137,43.29999923706055,50.5,3,5
Una-Comandatuba Airport,Una,Brazil,-15.36,-39.0,America/Bahia,1617818131,2021-04-07 14:55,1617817500,2021-04-07 14:45,28.7,83.7,1,7.2,11.5,149,SSE,1015.0,30.4,0.0,0.0,57,39,30.5,86.9,10.0,6.0,6.0,8.3,13.3,Cloudy,193.60000610351562,0.10000000149011612,34.0,0.10000000149011612,2.200000047683716,6.099999904632568,1,1
Mysore,Karnataka,India,12.31,76.65,Asia/Kolkata,1617818132,2021-04-07 23:25,1617817500,2021-04-07 23:15,26.0,78.8,0,4.3,6.8,260,W,1015.0,30.4,0.0,0.0,34,0,24.6,76.3,6.0,3.0,1.0,12.1,19.4,Clear,454.0,15.800000190734863,86.5999984741211,9.699999809265137,37.79999923706055,63.79999923706055,2,4
Tumkur,Karnataka,India,13.34,77.1,Asia/Kolkata,1617818132,2021-04-07 23:25,1617817500,2021-04-07 23:15,25.0,77.0,0,10.5,16.9,160,SSE,1016.0,30.5,0.0,0.0,32,25,23.9,75.0,6.0,3.0,1.0,12.5,20.2,Partly cloudy,400.5,9.300000190734863,95.80000305175781,5.900000095367432,37.5,61.70000076293945,2,4
Alappuzha,Kerala,India,9.49,76.33,Asia/Kolkata,1617818132,2021-04-07 23:25,1617817500,2021-04-07 23:15,26.0,78.8,0,2.5,4.0,140,SE,1011.0,30.3,1.0,0.04,79,75,28.3,82.9,3.5,2.0,1.0,8.3,13.3,Mist,201.89999389648438,0.4000000059604645,59.400001525878906,0.30000001192092896,22.299999237060547,29.600000381469727,2,2
Ernakulam,Kerala,India,9.98,76.28,Asia/Kolkata,1617818133,2021-04-07 23:25,1617817500,2021-04-07 23:15,26.0,78.8,0,2.5,4.0,140,SE,1011.0,30.3,2.0,0.08,79,75,28.7,83.6,3.5,2.0,1.0,9.6,15.5,Mist,230.3000030517578,4.5,58.70000076293945,2.5999999046325684,23.799999237060547,31.0,2,2
Idukki,Kerala,India,9.85,76.97,Asia/Kolkata,1617818133,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.3,82.9,0,4.0,6.5,203,SSW,1013.0,30.4,0.0,0.0,53,3,31.3,88.3,10.0,6.0,1.0,6.9,11.2,Partly cloudy,417.20001220703125,7.199999809265137,51.5,1.899999976158142,17.100000381469727,26.0,2,2
Kannur,Kerala,India,11.87,75.37,Asia/Kolkata,1617818134,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.2,82.8,0,4.9,7.9,256,WSW,1011.0,30.3,2.8,0.11,85,88,33.6,92.5,7.0,4.0,1.0,7.8,12.6,Moderate or heavy rain shower,220.3000030517578,1.2000000476837158,64.4000015258789,0.6000000238418579,34.29999923706055,55.400001525878906,2,3
Kasaragod,Kerala,India,12.5,75.0,Asia/Kolkata,1617818134,2021-04-07 23:25,1617817500,2021-04-07 23:15,29.0,84.2,0,4.3,6.8,270,W,1011.0,30.3,0.4,0.02,84,50,35.5,95.9,6.0,3.0,1.0,8.7,14.0,Partly cloudy,220.3000030517578,0.20000000298023224,69.4000015258789,0.30000001192092896,40.400001525878906,70.69999694824219,3,4
Kollam,Kerala,India,8.88,76.59,Asia/Kolkata,1617818135,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.0,82.4,0,0.0,0.0,0,N,1011.0,30.3,1.0,0.04,79,25,31.6,89.0,3.0,1.0,1.0,6.9,11.2,Mist,217.0,0.4000000059604645,65.80000305175781,0.20000000298023224,27.5,35.599998474121094,2,3
Kottayam,Kerala,India,9.58,76.52,Asia/Kolkata,1617818135,2021-04-07 23:25,1617817500,2021-04-07 23:15,26.0,78.8,0,2.5,4.0,140,SE,1011.0,30.3,0.4,0.02,79,75,29.0,84.1,3.5,2.0,1.0,3.1,5.0,Mist,257.0,6.5,50.099998474121094,3.5999999046325684,27.899999618530273,37.400001525878906,2,3
Kozhikode,Kerala,India,11.25,75.77,Asia/Kolkata,1617818136,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.0,82.4,0,0.0,0.0,0,N,1011.0,30.3,2.1,0.08,79,50,33.1,91.5,5.0,3.0,1.0,8.9,14.4,Mist,220.3000030517578,0.4000000059604645,59.400001525878906,0.4000000059604645,30.700000762939453,44.400001525878906,2,3
Malappuram,Kerala,India,11.07,76.07,Asia/Kolkata,1617818136,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.0,82.4,0,0.0,0.0,0,N,1011.0,30.3,1.3,0.05,79,50,33.6,92.5,5.0,3.0,1.0,4.3,6.8,Mist,323.79998779296875,8.600000381469727,45.400001525878906,6.0,32.099998474121094,44.400001525878906,2,3
Palakkad,Kerala,India,10.77,76.65,Asia/Kolkata,1617818137,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.0,82.4,0,8.1,13.0,190,S,1013.0,30.4,0.9,0.04,70,25,32.1,89.8,5.0,3.0,1.0,13.6,22.0,Mist,300.3999938964844,5.0,55.79999923706055,3.4000000953674316,20.700000762939453,26.700000762939453,2,2
Pathanamthitta,Kerala,India,9.27,76.78,Asia/Kolkata,1617818137,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.0,82.4,0,0.0,0.0,0,N,1011.0,30.3,0.4,0.02,79,25,34.1,93.4,3.0,1.0,1.0,2.5,4.0,Mist,347.1000061035156,10.300000190734863,41.099998474121094,7.199999809265137,32.900001525878906,43.599998474121094,2,3
Thiruvananthapuram,Kerala,India,8.51,76.96,Asia/Kolkata,1617818138,2021-04-07 23:25,1617817500,2021-04-07 23:15,28.0,82.4,0,0.0,0.0,0,N,1011.0,30.3,0.5,0.02,79,25,31.9,89.4,3.0,1.0,1.0,2.0,3.2,Mist,600.7999877929688,19.200000762939453,38.29999923706055,8.399999618530273,48.79999923706055,73.9000015258789,3,6
Thrissur,Kerala,India,10.52,76.22,Asia/Kolkata,1617818138,2021-04-07 23:25,1617817500,2021-04-07 23:15,26.0,78.8,0,2.5,4.0,140,SE,1011.0,30.3,1.7,0.07,79,75,29.4,84.8,3.5,2.0,1.0,5.4,8.6,Mist,277.0,4.400000095367432,57.20000076293945,3.4000000953674316,24.700000762939453,33.0,2,3
Burhanpur,Madhya Pradesh,India,21.3,76.23,Asia/Kolkata,1617818139,2021-04-07 23:25,1617817500,2021-04-07 23:15,37.0,98.6,0,5.8,9.4,307,NW,1008.0,30.2,0.0,0.0,14,0,40.0,104.0,10.0,6.0,1.0,12.3,19.8,Clear,303.79998779296875,2.299999952316284,110.19999694824219,6.5,47.29999923706055,78.9000015258789,3,5
Harda,Madhya Pradesh,India,22.33,77.1,Asia/Kolkata,1617818139,2021-04-07 23:25,1617817500,2021-04-07 23:15,35.6,96.1,0,7.2,11.5,252,WSW,1007.0,30.2,0.0,0.0,13,0,38.6,101.5,10.0,6.0,1.0,15.0,24.1,Clear,353.79998779296875,2.5,110.19999694824219,5.0,49.29999923706055,75.0999984741211,3,6
Hoshangabad,Madhya Pradesh,India,22.75,77.72,Asia/Kolkata,1617818140,2021-04-07 23:25,1617817500,2021-04-07 23:15,37.6,99.7,0,5.1,8.3,350,N,1007.0,30.2,0.0,0.0,13,0,39.6,103.3,10.0,6.0,1.0,10.7,17.3,Clear,360.5,5.599999904632568,63.70000076293945,3.700000047683716,44.70000076293945,73.0,3,5
Khandwa,Madhya Pradesh,India,21.83,76.33,Asia/Kolkata,1617818140,2021-04-07 23:25,1617817500,2021-04-07 23:15,34.5,94.1,0,7.2,11.5,299,WNW,1007.0,30.2,0.0,0.0,12,0,32.6,90.7,10.0,6.0,1.0,15.0,24.1,Clear,313.79998779296875,2.5999999046325684,114.4000015258789,5.199999809265137,46.400001525878906,76.4000015258789,3,5
Amravati,Maharashtra,India,20.93,77.75,Asia/Kolkata,1617818141,2021-04-07 23:25,1617817500,2021-04-07 23:15,36.2,97.2,0,6.3,10.1,270,W,1007.0,30.2,0.0,0.0,12,0,34.7,94.5,10.0,6.0,1.0,11.2,18.0,Clear,454.0,7.599999904632568,94.4000015258789,7.199999809265137,52.099998474121094,74.9000015258789,3,6
Wardha,Maharashtra,India,20.75,78.62,Asia/Kolkata,1617818141,2021-04-07 23:25,1617817500,2021-04-07 23:15,34.0,93.2,0,2.5,4.0,180,S,1010.0,30.3,0.0,0.0,20,50,32.0,89.6,3.0,1.0,1.0,8.7,14.0,Mist,674.2999877929688,15.100000381469727,86.5999984741211,11.0,70.5,89.0999984741211,4,9
Puducherry,Puducherry,India,11.93,79.83,Asia/Kolkata,1617818142,2021-04-07 23:25,1617817500,2021-04-07 23:15,27.3,81.1,0,11.6,18.7,129,SE,1011.0,30.3,0.0,0.0,68,0,29.5,85.1,10.0,6.0,1.0,18.6,29.9,Clear,357.20001220703125,4.599999904632568,56.5,1.399999976158142,12.399999618530273,22.0,1,2
Barnala,Punjab,India,30.38,75.55,Asia/Kolkata,1617818142,2021-04-07 23:25,1617817500,2021-04-07 23:15,32.8,91.0,0,6.9,11.2,323,NW,1009.0,30.3,0.0,0.0,15,0,36.8,98.2,10.0,6.0,1.0,14.5,23.4,Clear,433.8999938964844,5.0,121.5999984741211,4.300000190734863,36.099998474121094,51.70000076293945,2,4
Faridkot,Punjab,India,30.67,74.75,Asia/Kolkata,1617818143,2021-04-07 23:25,1617817500,2021-04-07 23:15,23.0,73.4,0,11.9,19.1,330,NNW,1012.0,30.4,0.0,0.0,44,0,22.6,72.7,5.0,3.0,1.0,17.9,28.8,Mist,854.5,12.899999618530273,188.8000030517578,25.299999237060547,70.0,83.69999694824219,4,9
Fatehgarh Sahib,Punjab,India,30.53,75.72,Asia/Kolkata,1617818143,2021-04-07 23:25,1617817500,2021-04-07 23:15,30.8,87.4,0,8.1,13.0,318,NW,1009.0,30.3,0.0,0.0,15,0,34.8,94.6,10.0,6.0,1.0,17.0,27.4,Clear,574.0999755859375,10.800000190734863,124.5,8.100000381469727,47.5,64.80000305175781,3,5
Jalandhar,Punjab,India,31.33,75.58,Asia/Kolkata,1617818144,2021-04-07 23:25,1617817500,2021-04-07 23:15,18.0,64.4,0,8.1,13.0,290,WNW,1012.0,30.4,0.0,0.0,45,0,18.0,64.4,4.5,2.0,1.0,15.9,25.6,Mist,620.7999877929688,10.199999809265137,110.19999694824219,8.0,48.900001525878906,60.900001525878906,3,6
Ludhiana,Punjab,India,30.9,75.85,Asia/Kolkata,1617818144,2021-04-07 23:25,1617817500,2021-04-07 23:15,30.4,86.7,0,8.3,13.3,304,NW,1009.0,30.3,0.0,0.0,15,0,33.4,92.1,10.0,6.0,1.0,17.4,28.1,Clear,634.2000122070312,11.0,125.9000015258789,10.5,51.20000076293945,65.0,3,6
Nawanshahr,Jammu and Kashmir,India,32.63,74.73,Asia/Karachi,1617818145,2021-04-07 22:55,1617817500,2021-04-07 22:45,19.0,66.2,0,6.9,11.2,310,NW,1012.0,30.4,0.0,0.0,52,0,19.0,66.2,5.0,3.0,1.0,9.2,14.8,Overcast,607.5,23.299999237060547,65.80000305175781,4.5,27.0,39.20000076293945,2,3
Adilabad,Andhra Pradesh,India,19.67,78.53,Asia/Kolkata,1617818145,2021-04-07 23:25,1617817500,2021-04-07 23:15,37.4,99.3,0,4.0,6.5,157,SSE,1007.0,30.2,0.0,0.0,14,0,36.2,97.2,10.0,6.0,1.0,6.3,10.1,Clear,600.7999877929688,12.0,74.4000015258789,8.100000381469727,55.70000076293945,73.69999694824219,3,7
Hyderabad,Andhra Pradesh,India,17.38,78.47,Asia/Kolkata,1617818146,2021-04-07 23:25,1617817500,2021-04-07 23:15,29.0,84.2,0,0.0,0.0,127,SE,1014.0,30.4,0.0,0.0,48,0,26.9,80.4,6.0,3.0,1.0,13.4,21.6,Clear,881.2000122070312,31.899999618530273,60.099998474121094,16.200000762939453,63.599998474121094,85.0999984741211,3,8
Titaije,Andaman and Nicobar Islands,India,10.72,92.53,Asia/Kolkata,1617818146,2021-04-07 23:25,1617817500,2021-04-07 23:15,27.8,82.0,0,2.0,3.2,193,SSW,1012.0,30.3,0.0,0.0,71,20,30.7,87.3,10.0,6.0,1.0,2.9,4.7,Partly cloudy,303.79998779296875,0.30000001192092896,33.29999923706055,0.10000000149011612,2.200000047683716,2.9000000953674316,1,1
Kurnool,Andhra Pradesh,India,15.83,78.05,Asia/Kolkata,1617818147,2021-04-07 23:25,1617817500,2021-04-07 23:15,35.0,95.0,0,13.9,22.3,131,SE,1008.0,30.2,0.0,0.0,22,6,33.6,92.5,10.0,6.0,1.0,20.6,33.1,Partly cloudy,360.5,2.5,111.5999984741211,5.900000095367432,39.099998474121094,55.900001525878906,2,4
Nellore,Andhra Pradesh,India,14.43,79.97,Asia/Kolkata,1617818147,2021-04-07 23:25,1617817500,2021-04-07 23:15,25.8,78.4,0,9.8,15.8,147,SSE,1010.0,30.3,0.0,0.0,80,0,28.2,82.8,10.0,6.0,1.0,17.0,27.4,Clear,343.79998779296875,3.299999952316284,73.69999694824219,3.299999952316284,15.800000190734863,31.799999237060547,2,2
Visakhapatnam,Andhra Pradesh,India,17.7,83.3,Asia/Kolkata,1617818148,2021-04-07 23:25,1617817500,2021-04-07 23:15,27.4,81.3,0,11.9,19.1,214,SW,1010.0,30.3,0.0,0.0,74,4,30.3,86.5,10.0,6.0,1.0,16.1,25.9,Partly cloudy,574.0999755859375,28.799999237060547,19.0,41.5,33.29999923706055,56.29999923706055,2,3
Vizianagaram,Andhra Pradesh,India,18.12,83.42,Asia/Kolkata,1617818148,2021-04-07 23:25,1617817500,2021-04-07 23:15,26.8,80.2,0,10.1,16.2,195,SSW,1010.0,30.3,0.0,0.0,68,2,28.8,83.8,10.0,6.0,1.0,15.0,24.1,Partly cloudy,747.7000122070312,50.70000076293945,23.299999237060547,59.099998474121094,40.099998474121094,61.29999923706055,2,4
Anjawa,Adamawa,Nigeria,10.63,13.4,Africa/Lagos,1617818149,2021-04-07 18:55,1617817500,2021-04-07 18:45,40.7,105.3,0,11.6,18.7,65,ENE,1005.0,30.1,0.0,0.0,7,0,41.0,105.8,10.0,6.0,10.0,13.4,21.6,Sunny,260.3999938964844,0.10000000149011612,57.20000076293945,0.10000000149011612,59.599998474121094,155.10000610351562,3,8
Lohitzun-Oyhercq,Aquitaine,France,43.28,-0.97,Europe/Paris,1617818151,2021-04-07 19:55,1617817500,2021-04-07 19:45,13.0,55.4,1,10.5,16.9,100,E,1022.0,30.7,0.0,0.0,26,0,11.7,53.0,10.0,6.0,4.0,10.3,16.6,Sunny,207.0,0.30000001192092896,103.0,0.30000001192092896,0.699999988079071,1.0,1,1
Longding,Fujian,China,24.94,118.25,Asia/Shanghai,1617818152,2021-04-08 1:55,1617817500,2021-04-08 01:45,16.7,62.1,0,7.6,12.2,41,NE,1016.0,30.5,0.0,0.0,58,21,16.7,62.1,10.0,6.0,1.0,9.6,15.5,Partly cloudy,460.6000061035156,30.5,45.79999923706055,16.899999618530273,23.600000381469727,40.400001525878906,2,2
Tawang,Arunachal Pradesh,India,27.58,91.87,Asia/Thimphu,1617818153,2021-04-07 23:55,1617817500,2021-04-07 23:45,6.3,43.3,0,0.7,1.1,79,E,1020.0,30.6,0.7,0.03,84,72,6.3,43.3,10.0,6.0,1.0,0.9,1.4,Patchy light rain with thunder,554.0999755859375,3.299999952316284,114.4000015258789,0.8999999761581421,55.599998474121094,58.5,3,7
Tirap,Arunachal Pradesh,India,27.17,95.8,Asia/Kolkata,1617818154,2021-04-07 23:25,1617817500,2021-04-07 23:15,19.3,66.7,0,5.4,8.6,146,SSE,1012.0,30.4,0.0,0.0,37,5,19.3,66.7,10.0,6.0,1.0,11.2,18.0,Partly cloudy,701.0,8.699999809265137,34.70000076293945,7.300000190734863,62.79999923706055,87.69999694824219,3,8
Baksan,Kabardin-Balkar,Russia,43.69,43.54,Europe/Moscow,1617818156,2021-04-07 20:55,1617817500,2021-04-07 20:45,16.0,60.8,0,6.9,11.2,210,SSW,1009.0,30.3,0.0,0.0,48,0,16.0,60.8,10.0,6.0,4.0,4.9,7.9,Clear,223.60000610351562,2.4000000953674316,70.80000305175781,1.399999976158142,4.599999904632568,8.699999809265137,1,1
Barpeta,Assam,India,26.32,91.0,Asia/Kolkata,1617818156,2021-04-07 23:25,1617817500,2021-04-07 23:15,23.0,73.4,0,4.3,6.8,350,N,1009.0,30.3,0.0,0.0,57,75,24.2,75.5,3.0,1.0,1.0,4.3,6.8,Patchy light rain with thunder,754.4000244140625,6.800000190734863,47.900001525878906,5.800000190734863,115.9000015258789,141.89999389648438,4,10
Bongaigaon,Assam,India,26.47,90.57,Asia/Kolkata,1617818157,2021-04-07 23:25,1617817500,2021-04-07 23:15,23.0,73.4,0,4.3,6.8,350,N,1009.0,30.3,0.1,0.0,57,75,24.3,75.8,3.0,1.0,1.0,1.8,2.9,Patchy light rain with thunder,787.7000122070312,13.5,61.5,6.099999904632568,89.19999694824219,108.80000305175781,4,10
Cachara,Cuanza Sul,Angola,-11.53,14.98,Africa/Luanda,1617818157,2021-04-07 18:55,1617817500,2021-04-07 18:45,26.2,79.2,0,3.6,5.8,119,ESE,1011.0,30.3,0.0,0.0,48,17,26.6,79.9,10.0,6.0,7.0,4.7,7.6,Partly cloudy,227.0,0.10000000149011612,32.900001525878906,0.10000000149011612,1.0,1.2999999523162842,1,1
Chirang,Chirang,Bhutan,27.07,90.1,Asia/Thimphu,1617818158,2021-04-07 23:55,1617817500,2021-04-07 23:45,19.0,66.2,0,4.5,7.2,351,N,1010.0,30.3,0.1,0.0,43,61,19.0,66.2,9.3,5.0,1.0,7.6,12.2,Partly cloudy,560.7999877929688,2.5999999046325684,47.20000076293945,3.299999952316284,58.79999923706055,74.0,3,7
Darrang,Assam,India,26.63,92.8,Asia/Kolkata,1617818158,2021-04-07 23:25,1617817500,2021-04-07 23:15,29.3,84.7,0,3.8,6.1,224,SW,1008.0,30.2,0.0,0.0,26,28,27.8,82.0,10.0,6.0,1.0,8.1,13.0,Partly cloudy,1068.0999755859375,32.20000076293945,42.20000076293945,7.199999809265137,87.19999694824219,113.9000015258789,4,10
Dhemaji,Assam,India,27.48,94.58,Asia/Kolkata,1617818159,2021-04-07 23:25,1617817500,2021-04-07 23:15,26.0,78.8,0,0.0,0.0,0,N,1009.0,30.3,0.0,0.0,74,50,25.3,77.5,3.0,1.0,1.0,10.3,16.6,Mist,380.5,4.699999809265137,44.400001525878906,0.5,34.5,42.099998474121094,2,3
Dhubri,Assam,India,26.03,89.97,Asia/Dhaka,1617818159,2021-04-07 23:55,1617817500,2021-04-07 23:45,28.9,84.0,0,6.5,10.4,45,NE,1007.0,30.2,0.2,0.01,35,77,28.3,82.9,10.0,6.0,1.0,13.2,21.2,Patchy rain possible,1028.0999755859375,17.100000381469727,78.69999694824219,6.400000095367432,127.4000015258789,157.0,4,10
Dibrugarh,Assam,India,27.48,94.9,Asia/Kolkata,1617818160,2021-04-07 23:26,1617817500,2021-04-07 23:15,27.5,81.5,0,3.1,5.0,65,ENE,1008.0,30.2,0.0,0.0,27,3,26.3,79.3,10.0,6.0,1.0,6.5,10.4,Partly cloudy,567.4000244140625,10.800000190734863,17.399999618530273,3.9000000953674316,44.20000076293945,57.0,3,5
Goalpara,Assam,India,26.17,90.62,Asia/Kolkata,1617818160,2021-04-07 23:26,1617817500,2021-04-07 23:15,23.0,73.4,0,4.3,6.8,350,N,1009.0,30.3,0.1,0.0,57,75,24.2,75.6,3.0,1.0,1.0,5.1,8.3,Patchy light rain with thunder,1094.800048828125,29.100000381469727,52.20000076293945,9.800000190734863,129.89999389648438,164.0,4,10
Golaghat,Assam,India,26.52,93.97,Asia/Kolkata,1617818161,2021-04-07 23:26,1617817500,2021-04-07 23:15,28.9,84.0,0,7.2,11.5,197,SSW,1008.0,30.2,0.0,0.0,22,30,27.0,80.6,10.0,6.0,1.0,14.5,23.4,Partly cloudy,847.7999877929688,14.100000381469727,18.200000762939453,3.299999952316284,71.0999984741211,90.5999984741211,4,10
